SSec_Code,SSec_Name_E
220721,Shenra
220722,Saleh Farid
220723,Saft El Kharsah
220724,Saft El Arfa
220725,Saft El Nour
220726,Tala
220727,Ezbet Telt
220728,Kafr Darwish
220729,Kafr Mansabah
220730,Monshat Amr
220731,Monshat El Sadat
220732,Nazlet Aqfahas
220733,Nazlet El Barqi
220734,Nazlet Hana Hana
220735,El Horaia
220801,El Wasta City
220802,Abu Seer El Malaq
220803,Aboit
220804,Atwab
220805,Afwah
220806,El Homah
220807,El Dayabeyah
220808,El Masloub
220809,El Meymoun
220810,El Nawameis
220811,El Haram
220812,Anfast
220813,Bani Hadir
220814,Bani Soliman El Baharia
220815,Bani Ghoneim
220816,Bani Mohamed El Baharia
220817,Bani Noseir
220818,
220819,Gazirat El Nour
220820,Zawyet El Masloub
220821,Saft El Sharqeyah
220822,Saft El Gharbeyah
220823,Atf Afwah
220824,Qamn El Arous
220825,Kafr Abgig
220826,Kafr Bani Osman
220827,Kom Abo Radi
220828,Kom Adrigah
220829,Masaret Abo Sir
220830,
220831,Maydoum
220832,Nazlet El Geneedy
220833,Wena El Qes
220901,Naser City
220902,Ashmant
220903,El Borg
220904,El Hargah
220905,El Hamam
220906,El Reyad
220907,El Zaiton
220908,El Mansourah (2 Qesm)
220909,Bani Khalifah
220910,Bani Adawy
220911,Bahbashin
220912,Gazirat Abu Saleh
220913,Delas
220914,Dandil
220915,Taha Bosh
220916,Tansa El Malq
220917,Gheit El Bahari
220918,Kafr El Gazirah
220919,Kom Abo Khelad
220920,
220921,Monshat Hadib
229999,Surrounded By Desert To Bani Suif Governorate
230101,Qesm 1st
230102,Qesm 2nd
230103,Qesm 3rd
230104,Qesm 4th
230105,Dar El Ramad
230106,Kahafaa
230201,Abgig
230202,Abo El Saoud
230203,El Elam
230204,El Basyouneyah
230205,El Hadqah
230206,
230207,El Sonbat
230208,El Saleheyah
230209,El Adawa
230210,El Azab
230211,El Mandarah
230212,El Lahon
230213,El Nasereyah
230214,Bany Saleh
230215,Telat
230216,Desya
230217,Demeshqin
230218,Demo
230219,
230220,Senofar
230221,Sila
230222,Amria El Faioum - El Masloub Prev
230223,Kfour El Sheikh Fadl
230224,Kfour El Nil
230225,Manashi El Khatib
230226,Monshaet El Gazaer
230227,Monshaet El Asherey
230228,Monshaet El Faioum
230229,Monshaet Boghdady
230230,Monshaet Damo
230231,Monshaet Abd Allah
230232,Monshaet Feteh
230233,Monshaet Kamal
230234,Mansheyat Sakran
230235,Nazlet El Harishi
230236,Nazlet Bashir
230237,Hawarat El Maqta
230238,Hawarat Adlan
230301,
230302,Abu Taleb
230303,El Barani
230304,El Gomhoryaa
230305,El Roubeyat
230306,El Rawdah
230307,El Azizeyah
230308,El Fahmeyah
230309,El Komi
230310,El Mazatli
230311,El Maqatlah
230312,Dar El Salam
230313,Seresna
230314,Fanous
230315,Forqos
230316,Qasr Rashwan
230317,Kafr Emirah
230318,Kafr Mahfouz
230319,Masaret Sawi
230320,Monshaet Dr.Gamal
230321,Meen - Hogmen
230401,Senouris City
230402,Abhit El Hagar
230403,El Akhsas
230404,El Tawfiqeyah
230405,El Zawyah El Khadraa
230406,El Sedaia
230407,El Seleyin
230408,El Kaabi El Gadidah
230409,El Kaabi El Qadimah
230410,Behmo
230411,Tersa
230412,Naqelifah
230413,Gablah
230414,Garfas
230415,Sanhour
230416,Sanhour El Bahareyah
230417,Fadimin
230418,Kafr Fazarah
230419,Matar Tares
230420,Monshaet El Dakam
230421,Monshat El Sadat
230422,Monshaet Bani Othman
230423,Monshaet Sanoras
230424,Monshaet Tantawy
230425,
230501,Abshoway City
230502,Abu Denshaq
230503,Abu Kasah
230504,El Gelani
230505,El Kheledeyah
230506,El Agameyin
230507,El Elawa
230508,El Nasareyah
230509,Zeid
230510,Sinro El Qeblyaa
230511,Senro El Bahareyah
230512,Shakshouk
230513,Tabhar
230514,Tawahy
230515,Qasr Bayad
230516,Kafr Aboud
230517,Monshaet Howidy
230601,Atsa City
230602,Abo Gandir
230603,Abo Dafyah
230604,Abo Sir Defno
230605,El Gaadfrah
230606,El Hamedeyah
230607,El Hagar
230608,El Hesenia
230609,El Seadah
230610,
230611,El Awfi
230612,El Ghaba
230613,El Gharq
230614,El Gharq Qebli
230615,El Qasemeyah
230616,El Mahmoudeyah
230617,El Menya
230618,El Wanaysah
230619,Bahr Abo El Mir
230620,Taton
230621,Gerdo
230622,Khelaf
230623,Danyel
230624,Shdmouh
230625,
230626,Ank
230627,Qasr El Basel
230628,Qelamshah
230629,Qalhana
230630,Kafr El Zafarani
230631,Kfour Heshmat
230632,Motawel
230633,Magoun
230634,
230635,
230636,
230637,Monshaet Rabea
230638,Monshaet Rahmy
230639,Monshaet Ramzy
230640,Monshaet Saif El Nasr
230641,Monshaet Sabry
230642,Monshaet Zafer
230643,Monshaet Abd El Meguid
230644,Monshaet Olwy
230645,Monshaet Faysal
230646,Nawara
230647,Harit El Gharbeyah
230701,Youssef El Sediq City
230702,El Hamouli
230703,El Shawashna
230704,
230705,Ghesan
230706,El Mashrak Qebli
230707,El Maqrani
230708,El Nazlah - El Robaa
230709,Batn Ahrit (El Khawagat)
230710,Rawaq
230711,Shelan
230712,Qaroun
230713,Qasr Abu Lateaah Basel
230714,Qasr El Gebeli
230715,Kahk
230716,Wadi El Rayan
230717,Mousa Mezar
230718,Ali Basha El Rouby
230719,Sayedna El Khedr
230801,
239999,Surrounded By Desert To El Faioum Governorate
240101,El Akhsas
240102,
240103,
240104,
240105,
240201,
240202,
240203,
240204,
240205,
240301,
240302,
240303,
240401,
240501,Edmo
240502,El Ismailia
240503,El Borgayah
240504,El Hawartah
240505,El Hawaseleyah
240506,El Dawawdeyah
240507,
240508,Bani Ahmad
240509,Bani Hasan El Ashraf
240510,Bani Hammad
240511,Bani Qamgar
240512,Bani Mohamed Soltan
240513,Bani Mahdi - Nazlet Mahdi Previous
240514,Bahdal
240515,Telah
240516,Damaris
240517,Demsha & Hashem
240518,Damshir
240519,Dayr Ateyah
240520,Redah
240521,Zawyet Soltan
240522,Zohrah
240523,Sawada
240524,Saft El Khemar El Asleyah
240525,Saft El Khemar El Sharqeyah
240526,Saft El Khemar El Gharbeyah
240527,Saft El Laban
240528,Tahna El Gabel
240529,Tahansha
240530,Tokh El Kheil
240531,Towah
240532,Maqousah
240533,
240534,
240535,
240536,Mahdaia
240537,Nazlet El Felahin
240538,Nazlet Hussein Ali
240539,Nazlet Ebeid
240540,Nazlet Farag Allah Matta
240541,Hehya
240542,Qaryet 7 El Kamal
240543,Qaryet 8 El Amal
240601,
240602,Abo El Safa
240603,Abo Qurqas
240604,Abyouha
240605,Atlidam
240606,Asmant
240607,El Barba
240608,El Hesaneyah
240609,El Sahalah
240610,El Soltan Hasan
240611,El Sinbelawein
240612,El Sheikh Tamy
240613,El Foqaei
240614,El Karam
240615,
240616,El Nahal(To Include El Mabraz)
240617,Kafr El Fela
240618,Bani Hasan As - Sherouq
240619,Bani Khayar
240620,Bani Saeid
240621,Bani Ebeid
240622,Bani Mohamed Sharawi
240623,Bani Mousa
240624,Greis
240625,
240626,Rihanah
240627,Zawyet Hatem
240628,Zafaranah
240629,Saqyet Mousa
240630,Safay
240631,Shararah
240632,Sanim
240633,Kafr El Fela
240634,Kafr Labas
240635,Kom El Zoheir
240636,Kom El Mahras
240637,Mantoub
240638,Mansafis
240639,Monshat El Nasr Monshat Kamel Previous
240640,Monshat Debes
240641,
240642,Manhari
240643,Nazlet Asmant
240644,Nazlet El Serw
240645,Nazlet Awlad Gawid
240646,Nazlet Gerees
240647,Nazlet Herz
240648,Nazlet Makin
240701,Qesm 1st
240702,Qesm 2nd
240703,Qesm 3rd
240704,Qesm 4th
240801,Abshadat
240802,Abo Qelta
240803,Atqa
240804,El Edarah
240805,El Ashmoneen
240806,El Baragil
240807,El Barsha
240808,El Berkah
240809,El Baiadaia
240810,El Rawdah
240811,El Horia - Ibrahim Awd Prev
240812,El Rayramon
240813,El Sawahgma
240814,El Sheikh Hussin
240815,El Sheikh Shebeka
240816,El Sheikh Abadah
240817,El Arin Bahari
240818,El Arin Qebli
240819,El Mahras
240820,El Masarah Bahari
240821,Umm Qams
240822,Bani Hafez
240823,Bani Khaled
240824,Bani Roh
240825,Tendah
240826,Tuna El Gabal
240827,Galal El Sharqeyah
240828,Daroh
240829,Deer Abu Hens
240830,Dayr El Barsha
240831,Dairout Um Nakhla
240832,Sengerg
240833,Sharawi
240834,
240835,Ezbet Mostafa Hamdi
240836,Qasr Hor
240837,Qelba
240838,Qelandoul
240839,
240840,
240841,Monshaet Saif El Nasr Mohamed
240842,Nagaa Markeb
240843,Nazlet El Arin Qebli
240844,Nazlet Tanda
240845,Nazlet Touna
240846,Nazlet Hamzawi
240847,Nazlet Sharmoukh
240848,Naway
240849,Hor
240901,Dayr Mowas City
240902,Abu Khelqa
240903,Asmo El Arous
240904,El Badraman
240905,El Hag Qandil
240906,El Rahmanaia
240907,El Sawalem
240908,El Omarayaa
240909,
240910,El Nasria
240911,Bani Haram
240912,Bani Salem
240913,Bani Omran
240914,Tanof
240915,Tel Bani Omran
240916,Gazirat Tel Bani Omran
240917,Abu Khelqa
240918,Zaabara
240919,Tokh
240920,Ezab Tel Bani Omran
240921,Kafr Khozam
240922,
240923,Monshat Samhan
240924,Nazlet El Badraman
240925,
240926,Nazlet Awlad Morgan
240927,Nazlet Saeid
240928,Nazlet Abd El Masih
240929,Nazlet Mohamed Samhan
240930,Nazlet Mahmoud
241001,Samalout City
241002,Atsa
241003,El Biho
241004,El Tawfiqeyah
241005,El Gazaer
241006,El Galah
241007,
241008,
241009,El Sarareyah
241010,El Sahraynah
241011,El Sharaweyah
241012,El Awaysah
241013,Bani Khaled
241014,Gabel El Teir
241015,Dayr Gabel El Teir
241016,Qlosna
241101,Ibrahim Basha
241102,Abo Sidhom
241103,Astal
241104,El Halmaia
241105,El Rawdah
241106,El Salam
241107,El Sheukh Abd Ellah
241108,El Tibah
241109,El Gharbawi
241110,El Qotoushah
241111,El Qamadir
241112,Bani El Hakam
241113,Bani Samarg
241114,Bani Ghani
241115,Bogah
241116,Hassan Basha
241117,Daqouf
241118,Dafsh
241119,Delqam
241120,Dayr Samalout
241121,Saqyet Daqouf
241122,Shoushah
241123,Taha El Amedah
241124,Torfa El Bahary
241125,Ezbet El Qamadir
241126,El Rouby - Koum El Raheb Prev
241127,Kom El Lofi
241128,Monshat Badini
241129,Monshat Manqatin
241130,Mansheyat El Sheraey
241131,Manqatin
241132,Nazali Taha
241133,Nazlet El Amoudein
241134,Nazlet Shadi
241135,El Azema
241136,El Wafaa
241137,El Eetezaz
241138,El Rakhaa
241139,El Ola
241140,Tarfa El Qeblia
241201,Matay City
241202,Abgag El Hatab
241203,Abwan
241204,Abo Hasibah
241205,Abu Shehata
241206,Abo Aziz
241207,Adqaq El Mesk
241208,El Atlat
241209,El Rawdah
241210,El Sheikh Hasan
241211,Bard Nouha
241212,Bani Ammar
241213,Gawadah
241214,Helwa
241215,
241216,
241217,Ezbet Hawarah
241218,Kafr El Kawadi
241219,Kfour El Soleyah
241220,Kom Matay
241221,Kom Wali
241222,Marzouq
241223,Manbal
241224,Monshat Lotf Allah
241225,Monshat Manbal
241226,Nazlet Awlad El Sheikh
241227,
241301,Bani Mazar City
241302,Abshaq El Ghazel
241303,Abtoga
241304,Abo El Abas
241305,Abo Gerg
241306,Ashroubah
241307,Aeto El Waqf
241308,
241309,El Garnous
241310,El Gendeyah
241311,El Hesenia
241312,El Saadia
241313,El Salam
241314,El Senareyah
241315,El Sheikh Atta
241316,El Sheikh Fadl
241317,El Qeis
241318,El Mawadah
241319,El Nasria - El Garabea Prev
241320,El Nagah
241321,Umm El Sas
241322,Bardonat El Ashraf
241323,
241324,Bani Samet
241325,Bani Ali
241326,Hamaddah
241327,Dayr El Sanqoureyah
241328,Saqoulah
241329,Shelqam
241330,Saft Abu Gerg
241331,Sandafa
241332,Tenbo
241333,Kafr Abo El Oudein
241334,Kafr El Sheikh Ibrahim
241335,Masaret Hagag
241336,
241337,Monshaat El Sheikh Fadl
241338,Monshat El Qeisi
241339,Monshat El Yousefi
241340,Monshat Bakir
241341,Monshat Galal
241342,Nazlet El Dalil
241343,Nazlet Khalaf
241344,Nazlet Amr
241345,Ezbet El Khalil Ibrahim
241401,
241402,Abar El Waqf
241403,Abu Besht
241404,Ashnin El Nasary
241405,Atnyah
241406,El Belazatin
241407,El Tahrer
241408,El Zawrah
241409,El Sheikh Zeyad
241410,
241411,El Koum El Akhdar
241412,Bartabat
241413,Belhasah
241414,Bani Khaled
241415,Bani Khalaf
241416,Bani Walams
241417,
241418,Hamedah El Gendi
241419,Dahrout
241420,Dehemro
241421,Dayr El Garnos
241422,Zawyet El Gadamy
241423,Sharonah
241424,Sham El Basal El Bahreyah
241425,Sham El Basal El Qebleyah
241426,Tanbadi
241427,Ebad Sharonah
241428,Qafada
241429,Kafr El Salehin
241430,Kafr El Medawer
241431,Kom El Hasel
241432,Melateyah
241433,Monshat Lamloum
241434,Monshat Neyazi
241435,Mayanet El Waqf
241436,Nazlet Ahmad Younes
241437,Nazlet Awlad El Sheikh
241438,
241439,Nazlet Bani Khalaf
241440,Nazlet Dahrout
241441,
241442,Qaryet 7 El Tawfiq
241501,
241502,El Baghour
241503,El Basqelon
241504,El Sheikh Masoud
241505,El Aqleyah
241506,El Qeyat
241507,El Moseed
241508,Ban El Alm
241509,Barmasha
241510,Bany Amer
241511,Bani Warkan
241512,Zawyet Beremsha
241513,Selaqos
241514,Safaneyah
241515,Atf Heidar
241516,Kafr El Maghrabi
241517,Kafr Abd El Khaleq
241518,Kafr Mahdi
241519,Mofwaz Tibah
241520,
241521,Monshaet El Sawy
241522,
241523,Monshaet Abd Allah Lamloum
241524,Nazlet Ramadan
241525,Qaryet 4 El Gehad
241526,Qaryet 5 El Aqdam
241527,Qaryet 6 El Nasr
249999,Surrounded By Desert To El Menia Governorate
250101,El Ola
250102,El Thania
250103,El Thaletha
250104,El Rabaah
250105,El Khamsa
250106,El Sadesa
250107,El Sharekat
250108,El Madabegh - Gabanet El Moslimeen
250109,El Besawy
250201,El Hamra El Ola
250202,El Hamra El Sanaia
250203,
250204,
250205,
250206,
250301,El Bora
250302,El Hasany
250303,El Zawia
250304,EL Shaghba
250305,El Ader
250306,El Mateaa
250307,El Namaysa
250308,El Hedaya
250309,Awlad Ibrahim
250310,Awlad
250311,Awlad Ali
250312,Bany Hussein
250313,Bani Ghaleb
250314,Bahig
250315,Drenka
250316,Deer Drenka
250317,Refa
250318,salam
250319,Shatab
250320,Elwan
250321,Qerqas
250322,Mesrea
250323,Manqabad
250324,Mousha
250325,Nagaa El Eisawia
250326,Nagaa Sabaa
250327,Nagaa Abd El Rasoul Abu Hassouba
250328,Nogoaa Bani Hussien
250329,Nazlet Abd Ellah
250401,Abo Teeg City
250501,Abo Khars
250502,El Akadmaa
250503,El Baliza
250504,El Zaraby
250505,El Zeraia
250506,El Masaudy
250507,El Nekheila
250508,Bakour
250509,Bani Samea
250510,Dakran
250511,Deweina
250512,Nazlet Bakor
250601,El Ghanayem City
250602,El Amry
250603,El Azaiza
250604,El Moushayaa Bahary
250605,El Mashayaah Qebly
250606,Dair El Ganadla
250607,Nazlet El Kadem
250608,Nazlet Awlad Mohamed
250701,Sadfa City
250702,El Ablak
250703,El Baroud Sharq
250704,El Baroud Gharb
250705,El Barba
250706,El Dwaiar
250707,El Shanaiana
250708,El Kourdy
250709,El Wahadla
250710,Awlad Elias
250711,Bani Feez
250712,Kardous
250713,Kom Abo Hagar
250714,Koum Asfaht
250715,Koum Said El Gharby
250716,Keman Said El Sharqy & Tema
250717,Magreas
250718,Nogoaa El Sdadara
250801,Manfalout City
250802,El Gawly
250803,El Hwatka
250804,El Sahreag
250805,El Atamana
250806,El Azaba
250807,El Modour
250808,El Mandara Qably
250809,Om El Kesour
250810,Bani Rafea
250811,Bani Sanad
250812,Bani Shaaran
250813,Bani Shaqeer
250814,Bani Adyat
250815,Bani Magd
250816,Gahdam
250817,
250818,Damanhour
250819,Sarawa
250820,Sokara
250821,Arab El Hamaiem
250822,Kom El Shahid
250823,Kom Boha Qabaly
250824,Nazlet Romih
250825,
250901,
250902,Abo Khalel
250903,El Ansar
250904,El Tatalaia
250905,El Tamsahaia
250906,El Habalsa
250907,El Haradna
250908,El Sarqna
250909,El Shakh Dawod
250910,El Shakh Awn Allah
250911,El Sobhaia
250912,El Monshah El Soghra
250913,El Monshah El Kobra
250914,Balout
250915,Bani Idrees
250916,Bani Zaid Bouq
250917,Bany Saleh
250918,Bani Qorah
250919,Bany Helal
250920,
250921,Bok
250922,Tanagha
250923,Dair El Koseir
250924,Rezket El Dair El Mahrouk
250925,Aramiet El Dewan
250926,Arab El Gahma
250927,Ank
250928,Fazara
250929,Qosir El Amrnaa
250930,
250931,Mir
250932,Nazaly Ganob
251001,Dairout City
251002,Abo El Hadr
251003,Abo Karim
251004,El Hota El Sharkaia
251005,El Hota El Gharabaia
251006,El Reyad
251007,El Mahmoudeyah
251008,El Moutawaa
251009,El Manashy
251010,El Mandarah Bahary
251011,El Nehaia
251012,Amshol
251013,Banoub Zahr El Gamal
251014,Baweit
251015,Belaw
251016,Bany Yehia Bahry
251017,Garf Sarhan
251018,Kherafa
251019,Deshlot
251020,Dairot El Shreif
251021,Zawiet Haroun
251022,Saw
251023,Serekna
251024,Shalash
251025,Senbo
251026,Aramia El Khodery
251027,Awaga
251028,Qasr Hedar
251029,Kodia Mobarak
251030,Koum Engasha
251031,Koum Boha Bahary
251032,Marena
251033,Masara
251034,Nagaa Khadr
251035,Nazlet El Awamer
251036,Nazlet Badawy
251037,Nazlet Saw
251038,Nazlet Sarqana
251039,Nazlet Zaher
251040,Nazlet Abd Alla
251041,Nazlet Farag Mahmoud
251042,Nazlet Mustafa Abd El Halim
251101,Abnob City
251102,El Hamam
251103,El Sawalem El Baharaia
251104,El Awamer
251105,
251106,
251107,Bani Ibrahim
251108,Bani Mohamadiat
251109,Abnob City
251110,Deer El Gabrawy
251111,Dair Sho
251112,Shaklkeil
251113,Arab El Shanabla
251114,Arab El Atiat El Bahria
251115,Kom Abo Shabl
251116,Bani Mohamadiat
251117,Nazlet El kaddadih
251201,
251202,El Akrad
251203,El Tawabeyah
251204,El Fema
251205,El Qasr
251206,El Kota
251207,El Masara
251208,El Kablat
251209,El Atilat El Kabalaia
251210,El Wasty
251211,Awlad Badr
251212,Awlad Serag
251213,Basra
251214,Bani Zaid
251215,Bany Taleb
251216,Bani Aleeg
251217,Nazlet El Asara
251218,Tal Awlad Serag
251219,Gazeiret El Akrad
251220,Dair Basra
251221,Arab El Atawla
251222,Arab Mateir
251223,
251224,
251301,Sahel Selim City
251302,El Tanagha El Sharqia
251303,El Khawaled
251304,El Rwegat
251305,El Shamaia
251306,El Afadara
251307,El Ona
251308,El Gharib
251309,El Louka
251310,El Matmer
251311,
251312,Beweit
251313,Tasa
251314,Dair Tasa
251315,
251316,Nazlet El Malek
251317,Nazlet Bakhom
251401,El Badary City
251402,El Baiadaia
251403,El Sheikh Etman
251404,El Atmania
251405,El Aqal Bahary
251406,El Oqal Qebly
251407,El Koum El Ahmar
251408,El Marawna
251409,El Nawameis
251410,El Nawawra
251411,El Hamamia
251412,Teeam
251413,Ezbet El Akbat
251414,Koum Seadah
251415,Monshaet El Badary
251416,Monshat El Akal
251417,Monshat Hamam
251418,Nagaa Gezeret Faw
251419,Nagaa Zorik
251420,Nogoa El Maadi
251501,
259999,Surrounded By Desert To Asiout Governorate
260101,Ibrahim Farag
260102,El Kholy
260103,El Sherief
260104,Saleh
260105,Mazen
260201,El Kabesh
260202,Nasser
260301,Adfa
260302,El Bakhaita
260303,El Hamadaia
260304,El Shakh Makram
260305,El Sala
260306,
260307,El Aramta Gharb
260308,El Kawamel Bahary
260309,El Mahamda
260310,
260311,El Mouzawla
260312,El Hagarsa
260313,Awlad Shelol
260314,Awlad Azaz
260315,Awlad Ghareib
260316,Awlad Mamen
260317,Awlad Naseir
260318,Baga
260319,Belsfoura
260320,Bendar El Kermania
260321,Bani Zar
260322,Toneis
260323,Gazeret Shandawel
260324,Demno
260325,Rawafea El Koseir
260326,Saad Allah
260327,Orabah Abu El Dahab
260328,Kelfaw
260329,Nagaa El Nagar
260330,Nagaa Tamam
260331,
260332,
260401,
260402,Abo Aziz
260403,Aqsas
260404,El Batakh
260405,El Gazazarah
260406,El Hredaia
260407,El Smarana
260408,El Shakh Shabl
260409,El Shakh Youssief
260410,El Amor
260411,El Ghrezat
260412,El Wakda
260413,Awlad Ismaeil
260414,Basouna
260415,Banaweit
260416,Bany Helal
260417,Bani Weshah
260418,Bahaleil El Gazeira
260419,Bahta
260420,
260421,Shandaweil
260422,Amer
260423,
260424,Nagaa Taia
260501,
260502,Abo Bakr El Sadek
260503,El Hrafasha
260504,El Shahid Abd El Moneem Riyad
260505,El Talehat
260506,
260507,
260508,Osman Ebn Afan
260509,Ali Ibn Abi Taleb
260510,Omar Ebn El Khatab
260511,Anebes
260512,Nazah
260513,Nazet El Hager
260514,Nazet El Mahazamin
260515,Nazlet Aly
260601,
260602,Sahel Tahta
260701,El Gabaret
260702,El Garedat
260703,
260704,
260705,El Khzandria
260706,El Sawalem
260707,El Sheikh Rahoma
260708,El Shakh Zean El Abedien
260709,El Sheikh Masoud
260710,El Safeha
260711,El Sawaleh
260712,El Sawamaah Gharb
260713,El Kabesat
260714,El Koum El Asfer
260715,Benga
260716,Benho
260717,Bani Harb
260718,Bani Ammar
260719,
260720,Hager Mashta
260721,Daoud
260722,Shatora
260723,Arab Bakhwag
260724,Kom Badr
260725,Nagaa Hamad
260726,Nogoaa El Sawmah Gharb
260727,Nazlet El Kady
260728,Nazlet Omara
260801,Tema City
260802,El Eghana
260803,El Tahrri - Ezbet El Sabagh Prev
260804,El Gabeb
260805,El Hadeka
260806,El Hasamda
260807,El Hasana
260808,El Halaqy
260809,El Hama
260810,El Rayanaia El Moalak
260811,El Saksaka
260812,El Saada
260813,El Shoka
260814,El Shakh Amar
260815,El Atamana
260816,
260817,El Karya Beldower
260818,El Kotna
260819,El Modamer
260820,El Mowatein
260821,El Hesha
260822,El Wakat
260823,Um Doma
260824,Tal El Zanoky
260825,Gazeiret Tama
260826,Salamon
260827,Selim
260828,
260829,Faw Gharb
260830,Koum Ashqaw
260831,Kom El Arab
260832,Kom Ghareb
260833,Mashta
260834,Nazlet El Dewak
260835,Nazlet Abd Allah
260901,
260902,El Bagia Bel Shakh Youssief
260903,El Bwarek
260904,El Baiadaia Bel Nazer
260905,El Harezat El Sharkaia
260906,El Harezat El El Gharbaia
260907,El Khananasa
260908,El Khananasa Gharb
260909,El Dnakala
260910,El Dawerat
260911,El Roheab
260912,El Zara
260913,El Zok El Sharkaia
260914,El Zok El Gharbaia
260915,El Sakraia
260916,El Shawala
260917,El Amaida
260918,El Anbaraia
260919,El Kawamel Qebly
260920,El Hamas
260921,Awlad Salama
260922,Awlad Ali
260923,Gazeiret El Montaser
260924,
260925,Rawafea El Eisawia
260926,Kom Badar
261001,Awlad Hamza - Maqar El Markaz
261002,El Ahawia Gharb
261003,El Rshaiada
261004,El Shohadaa
261005,El Masaed
261006,El Nawirat
261007,Awlad Baheig
261008,Awlad Gabara
261009,
261010,Awamer El Aserat
261101,Gerga City
261102,El Baiad We El Karea
261201,El Barba
261202,El Gwahen
261203,El Khlafaia
261204,El Rkakana
261205,El Zankor
261206,
261207,
261208,El Awamer Bahary
261209,El Awamer Qebly
261210,El Karaan
261211,El Mgabra
261212,El Mahasna
261213,El Mashawda
261214,Bendar El Tbeinat
261215,Bendar El Ramlia
261216,Bani Aish
261217,Bait El Khareby
261218,Bait Khalaf
261219,Bait Daoud Sahl
261220,Bait Alam
261221,Kherafet Gerga
261222,Kom Ashkelo
261223,Kom El Saida
261224,Mazata We El Shakh Gabr
261225,Nagaa El Ghobashy
261226,Nogoa Bendar
261301,El Belena City
261302,El Aslah
261303,El Baskea
261304,El Tawader
261305,El Habeal We El Shalolaia
261306,El Hagz
261307,El Harga Belqoraan
261308,El Harga Bahary
261309,El Harga Qebly
261310,El Halaqy
261311,El Sahel Bahry
261312,El Sahel Qebly
261313,El Salmany
261314,El Samata
261315,El Shakh Baraka
261316,El Shakh Marzok
261317,El Asakra
261318,El Okalaia
261319,El Ghabat
261320,El Ghanimeyah
261321,Awlad Eliwa
261322,Barkheil
261323,Berdeis
261324,Bani Hemel
261325,Bani Mansour
261326,Arabet Abeidos
261327,Monshat Bardes
261328,Nagaa Mazen Gharb
261329,Nogoaa Bardes
261330,Yaakob
261401,Dar El Salam City
261402,El Blabesh El Mostagada
261403,El Balasheen Bahary
261404,El Balasheen
261405,El Hager Bawlad Yahya
261406,El Khaiam We Gezera Naknak
261407,El Akaraia
261408,El Kashh
261409,El Nosairat
261410,El Naghameish
261411,Awlad El Shaikh
261412,Awlad Khalaf
261413,Awlad Salem Bahary
261414,Awlad Salem Qebly
261415,Awlad Tok Gharb
261416,Awlad Yehia Bahary
261417,Awlad Yehia Qebly
261418,Mazata Shark
261419,Nogoaa Mazen Shark
261420,Naknak
261501,Akhmem City
261502,Abar El Malk
261503,Abar El Waqf
261504,El Ahauwa Shark
261505,El Hwawesh
261506,El Dababat
261507,El Salamony
261508,El Sawamaah Sharq
261509,El Azba We El Arab
261510,El Esawaia Shark
261511,El Kola
261512,Gazeiret Mahrous
261513,Arab El Atawla
261514,Nogoa El Sawamaah Sharq
261515,Neda
261601,
261602,El Galawaia
261603,El Haradna
261604,El Rayanaia Bel Hagar
261605,
261606,El Tawbel El Sharkaia
261607,El Tawbel El Gharbaia
261608,El Awamia
261609,El Farasya
261610,El Aramta Shark
261611,Bani Wasel
261612,Seflak
261613,Fawgely
261614,Nogoaa El Riaiana
261615,Nogoaa Bany Wasel
261701,Hay El Kawthr
261801,
261901,
269299,Surrounded By Desert To Sohag Governorate
269399,Surrounded By Desert To El Belena Center
269499,Surrounded By Desert To El Maragha Center
269599,Surrounded By Desert To El Monshaah Center
269699,Surrounded By Desert To Gerga Center
269799,
269899,Surrounded By Desert To Tama Center
269999,Surrounded By Desert To Tahta Center
270101,El Hamidat
270102,Qesm 1st
270103,Qesm 2nd
270104,Qesm 3rd
270105,Hagez Qena
270201,Abnoud
270202,El Ashraf El Baharia
270203,El Ashraf El Sharkia
270204,El Ashraf El Gharbia
270205,El Ashraf El Qeblia
270206,El Taramsah
270207,El Geblaw
270208,El Hogeyrat
270209,
270210,El Dayr El Sharqi
270211,El Sheikh Eisa
270212,El Saleheyah
270213,El Tawabeyah
270214,El Towayrat
270215,El Aseleyah
270216,El Ghosah
270217,El Qenaweyah
270218,El Kelahin
270219,El Mahrousa - El Balas Prev
270220,El Makhadmah
270221,Awlad Omar
270222,
270223,Dandarah
270224,Karam Omran
270301,Dishna City
270302,Abu Diab Sharq
270303,Abu Diab Gharb
270304,Abu Manaa Bahary
270305,Abu Mana Sharq
270306,Abu Manaa Gharb
270307,Abu Manaa Qebly
270308,El Samta Bahari
270309,El Samta Qebli
270310,El Sabreyat
270311,El Azab
270312,El Ateyat
270313,Faw Bahari
270314,Faw Gharb
270315,Faw Qebly
270316,Nagaa El Sheikh Ali
270317,Nagaa Said
270318,Nagaa Azouz
270401,El Waqf City
270402,El Qelminah
270403,El Marashdah
270404,
270501,Naj Hammadi City
270502,Abu Khozam
270503,Abo Amouri
270504,El Hefnaweyah
270505,El Helfayah Bahari
270506,El Helfayah Qebli
270507,El Darb
270508,El Raeesyah
270509,El Rahmania Qebly
270510,
270511,El Samaynah
270512,El Shawreyah
270513,El Sharqi Bahgourah
270514,El Shaenyah
270515,El Sayad
270516,El Gharbi Bel Selameyah
270517,El Gharbi Bahgourah
